municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,1,1,1,2
SAN JUAN DE YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,1,0,1,0,2,0,2
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,1,1,2,0,3,1,4
SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,2,1,2,1,3
SAN PEDRO DE BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,2,0,2,0,2
SAN PEDRO DE CURAHUARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,1,0,1,1
SAN RAFAEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,1,0,1,1
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,9,6,1,0,10,6,16
SAPAHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
SENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
SIPE SIPE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,3,1,3,1,4
SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,1,0,1,1
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,22,10,0,1,22,11,33
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,1,0,1,1
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,2,1,2,1,3
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,18,19,4,3,22,22,44
TITO YUPANQUI (PARQUIPUJIO),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,1,0,1,1
TOMAVE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,2,0,2,2
TRIGAL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,6,7,0,2,6,9,15
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,3,1,0,0,3,1,4
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,5,0,0,0,5,0,5
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,3,1,3,1,4
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,4,2,1,0,5,2,7
VILLA RIVERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,3,1,3,4
VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,2,1,2,3
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,4,3,4,3,7
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,1,0,3,2,4,2,6
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,3,1,2,1,5,6
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,6,5,1,1,7,6,13
YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,0,1,0,1,1
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,1,0,2,0,3,0,3
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,1,1,1,2
ZUDAÑEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-10-01,0,0,1,0,1,0,1
ALALAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,0,1,0,1,1
ANCORAIMES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
ARBIETO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,0,1,0,1,1
ARQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,8,3,8,3,11
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,0,3,0,3,3
CAJUATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,1,0,0,0,1,1
CALAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,2,0,2,0,2
CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,1,1,1,2
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,6,4,1,0,7,4,11
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,3,0,1,2,4,2,6
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,6,1,6,7
CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,2,1,2,3
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,2,2,0,2,2,4
COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,1,1,0,0,1,1,2
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,52,42,0,5,52,47,99
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,1,1,1,2
CORO CORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,0,2,0,2,2
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
CORQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,2,1,2,3
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,3,0,3,0,3
CUATRO CAÑADAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
CURAHUARA DE CARANGAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
DESAGUADERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,2,0,2,0,2
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,4,3,6,5,10,8,18
EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,2,1,2,1,3
GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,0,1,0,1,1
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,0,1,0,1,1
ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,1,0,1,0,2,0,2
IXIAMAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,1,0,0,0,1,1
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,59,76,9,8,68,84,152
LAGUNILLAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,1,0,0,0,1,0,1
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,1,5,7,5,8,13
LORETO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
LURIBAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,1,0,0,0,1,1
MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,1,1,1,2
MAGDALENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,1,0,0,0,1,0,1
MIZQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,0,3,0,3,3
MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,2,3,2,3,5
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,3,0,1,3,4,3,7
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,2,3,3,0,5,3,8
OCURI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,1,1,1,2
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,19,19,3,2,22,21,43
PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,3,1,3,4
PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,1,1,1,2
PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,0,1,0,1,1
PAZÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
POROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,1,1,0,1,1,2
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,15,14,7,0,22,14,36
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,4,1,4,1,5
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,0,2,0,2,2
PUERTO GONZALO MORENO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,1,1,0,1,1,2
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,1,1,1,2
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,3,7,3,7,10
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,3,2,3,2,5
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,2,3,2,3,5
RURRENABAQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,1,2,0,0,1,2,3
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,1,5,8,5,9,14
SAMAIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
SAN ANDRES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,0,1,0,1,1
SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,4,1,4,1,5
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,1,2,1,3,2,5,7
SAN JUAN DE YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
SAN JULIAN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,4,5,4,5,9
SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,1,0,0,1,1,1,2
SAN PEDRO DE BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,4,0,4,0,4
SAN RAFAEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,2,0,2,0,2
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,8,6,1,1,9,7,16
SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
SORATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,17,16,1,1,18,17,35
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,0,2,0,2,2
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,3,2,3,2,5
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,21,13,5,2,26,15,41
TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,0,1,0,1,1
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,0,1,0,1,1
TOTORA(CBBA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,1,0,0,0,1,0,1
TRIGAL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,5,6,2,6,7,12,19
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,1,0,1,1,2,1,3
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,5,0,0,0,5,5
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,2,1,2,3
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,3,0,0,0,3,0,3
VILA VILA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,2,2,2,2,4
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,4,0,5,1,9,1,10
VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,0,2,0,2,2
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,2,1,2,1,3
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,1,0,2,0,3,0,3
VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,3,1,2,0,5,1,6
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,1,0,1,0,2,0,2
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-11-01,0,0,1,0,1,0,1
ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,0,3,0,3,3
ALALAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,0,1,0,1,1
AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,5,1,5,1,6
BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,1,0,1,1,2,1,3
CABEZAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,1,0,0,0,1,0,1
CAIROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,3,8,3,8,11
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,1,2,0,0,1,2,3
CAPINOTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,1,0,2,1,3,1,4
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,5,2,5,2,7
CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,0,2,0,2,2
CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,2,0,0,0,2,0,2
CHUMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,2,0,2,0,2
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,45,43,3,0,48,43,91
"COLCHA ""K""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,0,1,0,1,1
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,2,0,0,0,2,0,2
CORQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,3,0,3,0,3
COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,1,1,1,1,2
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,1,2,0,2,1,3
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,2,4,7,4,9,8,17
EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,1,0,1,1,2,1,3
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,2,0,0,0,2,0,2
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,1,0,1,4,2,4,6
LA ASUNTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,1,1,0,0,1,1,2
LA GUARDIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,2,0,2,0,2
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,69,68,7,13,76,81,157
LAJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,2,1,2,1,3
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,1,2,1,2,2,4
MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,0,1,0,1,1
MAGDALENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,1,1,1,1,2
MALLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,1,0,1,0,1
MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,2,0,0,0,2,0,2
MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,1,0,1,0,1
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,3,0,1,0,4,0,4
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,3,1,14,3,17,4,21
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,17,21,8,3,25,24,49
PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,0,1,0,1,1
PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,1,1,1,1,2
PORONGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,1,0,1,0,1
PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,13,12,0,0,13,12,25
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,4,1,4,1,5
PUCARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,2,1,2,1,3
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,1,2,1,2,3
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,2,0,2,0,4,0,4
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,1,1,1,1,2
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,1,2,4,5,5,7,12
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,1,5,5,3,6,8,14
RURRENABAQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,1,0,0,0,1,1
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,1,0,2,5,3,5,8
SACACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,1,2,0,2,1,3
SAN ANDRES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,2,0,2,0,2
SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,1,0,1,1,2,1,3
SAN JOAQUIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,0,1,0,1,1
SAN JUAN DE YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,1,1,0,1,1,2
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,1,4,1,4,5
SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,2,0,2,0,2
SAN PEDRO DE BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,1,0,1,0,1
SAN PEDRO DE TIQUINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,0,2,0,2,2
SAN RAFAEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,0,2,0,2,2
SANTIVAÑES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,2,0,2,0,2
SENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,2,0,2,0,2
SIPE SIPE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,1,1,1,1,2
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,10,12,0,0,10,12,22
TACOPAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,0,1,0,1,1
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,1,1,1,1,2
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,6,2,6,2,8
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,17,14,1,0,18,14,32
TITO YUPANQUI (PARQUIPUJIO),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,0,1,0,1,1
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,1,0,2,0,3,3
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,2,9,1,4,3,13,16
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,1,1,0,1,1,2
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,2,1,0,0,2,1,3
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,2,0,2,0,2
VILLA RIVERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,1,0,5,1,6,1,7
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,1,1,1,1,2
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,0,2,0,2,2
VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,0,1,0,1,1
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,1,0,2,1,3,1,4
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,2,1,0,0,2,1,3
YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,2,0,2,0,2
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,2,1,2,1,3
YUNCHARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2005-12-01,0,0,0,1,0,1,1
