year,disease_group,disease,municipalities,values,file
2009,inmunoprevenibles,tetanos,18,450,clean/2009/inmunoprevenibles/tetanos.csv
2009,inmunoprevenibles,hepatitis viral,97,6735,clean/2009/inmunoprevenibles/hepatitis-viral.csv
2009,inmunoprevenibles,parotiditis,207,12690,clean/2009/inmunoprevenibles/parotiditis.csv
2009,infec. de transmision sexual,ulcera genital,149,7785,clean/2009/infec-de-transmision-sexual/ulcera-genital.csv
2009,infec. de transmision sexual,flujo uretral (uretritis),121,5760,clean/2009/infec-de-transmision-sexual/flujo-uretral-uretritis.csv
2009,infec. de transmision sexual,sida *,28,1335,clean/2009/infec-de-transmision-sexual/sida.csv
2009,otras infecciones,enfermedad diarreica aguda,324,58365,clean/2009/otras-infecciones/enfermedad-diarreica-aguda.csv
2009,otras infecciones,ira sin neumonia,324,58425,clean/2009/otras-infecciones/ira-sin-neumonia.csv
2009,otras infecciones,neumonia,320,53310,clean/2009/otras-infecciones/neumonia.csv
2009,otras infecciones,malaria,136,11580,clean/2009/otras-infecciones/malaria.csv
2009,otras infecciones,leishmaniasis,76,6090,clean/2009/otras-infecciones/leishmaniasis.csv
2009,tuberculosis y lepra,meningitis tb en menores de 5 anos,14,315,clean/2009/tuberculosis-y-lepra/meningitis-tb-en-menores-de-5-anos.csv
2009,tuberculosis y lepra,lepra paucibacilar*,8,165,clean/2009/tuberculosis-y-lepra/lepra-paucibacilar.csv
2009,tuberculosis y lepra,lepra multibacilar *,6,120,clean/2009/tuberculosis-y-lepra/lepra-multibacilar.csv
2009,tuberculosis y lepra,rafa reacciones adversas (leves y moderadas),43,1530,clean/2009/tuberculosis-y-lepra/rafa-reacciones-adversas-leves-y-moderadas.csv
2009,tuberculosis y lepra,rafa reacciones adversas (graves),19,390,clean/2009/tuberculosis-y-lepra/rafa-reacciones-adversas-graves.csv
2009,violencia  intrafamiliar,intrafamiliar/domestica,243,19080,clean/2009/violencia-intrafamiliar/intrafamiliar-domestica.csv
2009,violencia  intrafamiliar,"otras violencias (accidentes, agresiones, leer instructivo)",217,18765,clean/2009/violencia-intrafamiliar/otras-violencias-accidentes-agresiones-leer-instructivo.csv
2009,mortalidad institucional,muerte materna,81,1050,clean/2009/mortalidad-institucional/muerte-materna.csv
2009,mortalidad institucional,muerte rn menor de 7 dias,143,3192,clean/2009/mortalidad-institucional/muerte-rn-menor-de-7-dias.csv
2009,mortalidad institucional,muerte menor de 1 ano,161,3346,clean/2009/mortalidad-institucional/muerte-menor-de-1-ano.csv
2009,mortalidad institucional,muerte  menor de 5 anos por diarrea,62,714,clean/2009/mortalidad-institucional/muerte-menor-de-5-anos-por-diarrea.csv
2009,mortalidad institucional,muerte menor de 5 anos por neumonia,50,602,clean/2009/mortalidad-institucional/muerte-menor-de-5-anos-por-neumonia.csv
2009,mortalidad institucional,muerte menor de 5 anos por otras causas,149,2975,clean/2009/mortalidad-institucional/muerte-menor-de-5-anos-por-otras-causas.csv
2009,mortalidad institucional,otras muertes en mayores de 5 anos,266,11102,clean/2009/mortalidad-institucional/otras-muertes-en-mayores-de-5-anos.csv
2009,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22 sem),247,2824,clean/2009/salud-sexual-y-reproductiva/hemorragia-de-la-primera-mitad-del-embarazo-22-sem.csv
2009,salud sexual y reproductiva,embarazo en adolecente (menor de 20 anos),298,4938,clean/2009/salud-sexual-y-reproductiva/embarazo-en-adolecente-menor-de-20-anos.csv
2009,salud sexual y reproductiva,preeclampsia severa/eclampsia,139,1034,clean/2009/salud-sexual-y-reproductiva/preeclampsia-severa-eclampsia.csv
2009,estado nutricional,sobrepeso (s),318,38698,clean/2009/estado-nutricional/sobrepeso-s.csv
2009,estado nutricional,nutricion normal (n),324,42042,clean/2009/estado-nutricional/nutricion-normal-n.csv
2009,estado nutricional,desnutricion leve (l),318,39424,clean/2009/estado-nutricional/desnutricion-leve-l.csv
2009,estado nutricional,desnutricion moderada (m),310,29535,clean/2009/estado-nutricional/desnutricion-moderada-m.csv
2009,estado nutricional,desnutricion grave (g),256,15576,clean/2009/estado-nutricional/desnutricion-grave-g.csv
2009,estado nutricional,desnutrida,210,12551,clean/2009/estado-nutricional/desnutrida.csv
2009,estado nutricional,obesidad (o),298,28127,clean/2009/estado-nutricional/obesidad-o.csv
2009,intoxicaciones,plaguicidas,145,7740,clean/2009/intoxicaciones/plaguicidas.csv
2009,intoxicaciones,"otras intoxicaciones (drogas, farmacos, alcohol, leer instructivo)",181,12855,clean/2009/intoxicaciones/otras-intoxicaciones-drogas-farmacos-alcohol-leer-instructivo.csv
2009,talla para la edad (t/e),talla normal (t n),324,34542,clean/2009/talla-para-la-edad-t-e/talla-normal-t-n.csv
2009,talla para la edad (t/e),talla baja (tb),322,33768,clean/2009/talla-para-la-edad-t-e/talla-baja-tb.csv
2010,sospecha diagnostica,sarampion / rubeola,24,413,clean/2010/sospecha-diagnostica/sarampion-rubeola.csv
2010,sospecha diagnostica,tos ferina,5,77,clean/2010/sospecha-diagnostica/tos-ferina.csv
2010,sospecha diagnostica,difteria,12,140,clean/2010/sospecha-diagnostica/difteria.csv
2010,sospecha diagnostica,paralisis flacida aguda (polio),14,154,clean/2010/sospecha-diagnostica/paralisis-flacida-aguda-polio.csv
2010,sospecha diagnostica,fiebre amarilla,3,56,clean/2010/sospecha-diagnostica/fiebre-amarilla.csv
2010,sospecha diagnostica,dengue hemorragico,8,112,clean/2010/sospecha-diagnostica/dengue-hemorragico.csv
2010,sospecha diagnostica,dengue clasico,104,3073,clean/2010/sospecha-diagnostica/dengue-clasico.csv
2010,sospecha diagnostica,fiebre hemorragica boliviana,3,35,clean/2010/sospecha-diagnostica/fiebre-hemorragica-boliviana.csv
2010,sospecha diagnostica,peste,2,21,clean/2010/sospecha-diagnostica/peste.csv
2010,sospecha diagnostica,meningitis meningococica,3,77,clean/2010/sospecha-diagnostica/meningitis-meningococica.csv
2010,sospecha diagnostica,colera,4,28,clean/2010/sospecha-diagnostica/colera.csv
2010,sospecha diagnostica,enfermedad por hanta virus,10,217,clean/2010/sospecha-diagnostica/enfermedad-por-hanta-virus.csv
2010,sospecha diagnostica,rabia humana,7,98,clean/2010/sospecha-diagnostica/rabia-humana.csv
2010,sospecha diagnostica,influenza / pandemica,35,875,clean/2010/sospecha-diagnostica/influenza-pandemica.csv
2010,sospecha diagnostica,rabia canina,35,623,clean/2010/sospecha-diagnostica/rabia-canina.csv
2010,sospecha diagnostica,leptospirosis,12,140,clean/2010/sospecha-diagnostica/leptospirosis.csv
2010,sospecha diagnostica,mordedura de serpiente,92,2065,clean/2010/sospecha-diagnostica/mordedura-de-serpiente.csv
2010,inmunoprevenibles,tetanos neonatal / adulto,12,240,clean/2010/inmunoprevenibles/tetanos-neonatal-adulto.csv
2010,inmunoprevenibles,hepatitis viral,129,7980,clean/2010/inmunoprevenibles/hepatitis-viral.csv
2010,inmunoprevenibles,parotiditis,166,8325,clean/2010/inmunoprevenibles/parotiditis.csv
2010,infecc. de transmision sexual,ulcera genital,150,7260,clean/2010/infecc-de-transmision-sexual/ulcera-genital.csv
2010,infecc. de transmision sexual,flujo uretral (uretritis),225,18930,clean/2010/infecc-de-transmision-sexual/flujo-uretral-uretritis.csv
2010,infecc. de transmision sexual,sida *,26,1320,clean/2010/infecc-de-transmision-sexual/sida.csv
2010,infecc. de transmision sexual,dolor abdominal/ edema de escroto,105,3630,clean/2010/infecc-de-transmision-sexual/dolor-abdominal-edema-de-escroto.csv
2010,infecc. de transmision sexual,vih mujer embarazada,35,1290,clean/2010/infecc-de-transmision-sexual/vih-mujer-embarazada.csv
2010,infecc. de transmision sexual,vih poblacion en general,33,1695,clean/2010/infecc-de-transmision-sexual/vih-poblacion-en-general.csv
2010,otras infecciones,enfermedad diarreica aguda,337,60240,clean/2010/otras-infecciones/enfermedad-diarreica-aguda.csv
2010,otras infecciones,ira sin neumonia,337,60480,clean/2010/otras-infecciones/ira-sin-neumonia.csv
2010,otras infecciones,neumonia,330,52680,clean/2010/otras-infecciones/neumonia.csv
2010,otras infecciones,malaria sospechosos,137,11280,clean/2010/otras-infecciones/malaria-sospechosos.csv
2010,otras infecciones,leishmaniasis sospechosos,77,5355,clean/2010/otras-infecciones/leishmaniasis-sospechosos.csv
2010,otras infecciones,"no de personas expuestas al virus rabico(mordida,",189,20130,clean/2010/otras-infecciones/no-de-personas-expuestas-al-virus-rabico-mordida.csv
2010,otras infecciones,chagas agudo,60,2775,clean/2010/otras-infecciones/chagas-agudo.csv
2010,otras infecciones,malaria confirmados,85,7665,clean/2010/otras-infecciones/malaria-confirmados.csv
2010,otras infecciones,leishmaniasis confirmados,70,4860,clean/2010/otras-infecciones/leishmaniasis-confirmados.csv
2010,tuberculosis y lepra,tuberculosis meningea,5,120,clean/2010/tuberculosis-y-lepra/tuberculosis-meningea.csv
2010,tuberculosis y lepra,lepra paucibacilar*,10,360,clean/2010/tuberculosis-y-lepra/lepra-paucibacilar.csv
2010,tuberculosis y lepra,lepra multibacilar *,16,330,clean/2010/tuberculosis-y-lepra/lepra-multibacilar.csv
2010,tuberculosis y lepra,rafa (leves y moderadas),60,1665,clean/2010/tuberculosis-y-lepra/rafa-leves-y-moderadas.csv
2010,tuberculosis y lepra,rafa (graves),22,405,clean/2010/tuberculosis-y-lepra/rafa-graves.csv
2010,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,260,19710,clean/2010/violencia-hechos-de-transito-y-accidentes/intrafamiliar-domestica.csv
2010,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",226,19380,clean/2010/violencia-hechos-de-transito-y-accidentes/otras-violencias-accidentes-agresiones-leer-in.csv
2010,"violencia, hechos de transito y accidentes",hechos de transito,189,13995,clean/2010/violencia-hechos-de-transito-y-accidentes/hechos-de-transito.csv
2010,"violencia, hechos de transito y accidentes",accidentes,191,15510,clean/2010/violencia-hechos-de-transito-y-accidentes/accidentes.csv
2010,mortalidad,muerte materna,69,931,clean/2010/mortalidad/muerte-materna.csv
2010,mortalidad,muerte rn menor de 7 dias,161,3276,clean/2010/mortalidad/muerte-rn-menor-de-7-dias.csv
2010,mortalidad,muerte menor de 1 ano,183,3808,clean/2010/mortalidad/muerte-menor-de-1-ano.csv
2010,mortalidad,muerte  menor de 5 anos por diarrea,52,672,clean/2010/mortalidad/muerte-menor-de-5-anos-por-diarrea.csv
2010,mortalidad,muerte menor de 5 anos por otras causas,158,3164,clean/2010/mortalidad/muerte-menor-de-5-anos-por-otras-causas.csv
2010,mortalidad,otras muertes en mayores de 5 anos,285,11984,clean/2010/mortalidad/otras-muertes-en-mayores-de-5-anos.csv
2010,mortalidad,muerte menor de 5 anos por neumonia,31,350,clean/2010/mortalidad/muerte-menor-de-5-anos-por-neumonia.csv
2010,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,211,1850,clean/2010/salud-sexual-y-reproductiva/hemorragia-de-la-primera-mitad-del-embarazo-22.csv
2010,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),307,5024,clean/2010/salud-sexual-y-reproductiva/embarazo-en-adolescente-de-20-anos.csv
2010,salud sexual y reproductiva,preeclampsia severa/eclampsia,142,1040,clean/2010/salud-sexual-y-reproductiva/preeclampsia-severa-eclampsia.csv
2010,estado nutricional,sobrepeso (s),331,38742,clean/2010/estado-nutricional/sobrepeso-s.csv
2010,estado nutricional,nutricion normal (n),336,42702,clean/2010/estado-nutricional/nutricion-normal-n.csv
2010,estado nutricional,desnutricion leve (l),333,39798,clean/2010/estado-nutricional/desnutricion-leve-l.csv
2010,estado nutricional,desnutricion moderada (m),313,27654,clean/2010/estado-nutricional/desnutricion-moderada-m.csv
2010,estado nutricional,desnutricion grave (g),258,13816,clean/2010/estado-nutricional/desnutricion-grave-g.csv
2010,estado nutricional,embarazada desnutrida,257,16346,clean/2010/estado-nutricional/embarazada-desnutrida.csv
2010,estado nutricional,obesidad (o),313,28699,clean/2010/estado-nutricional/obesidad-o.csv
2010,intoxicaciones,plaguicidas,163,8610,clean/2010/intoxicaciones/plaguicidas.csv
2010,intoxicaciones,"otras intoxicaciones (drogas, farmacos, etc.)",209,13170,clean/2010/intoxicaciones/otras-intoxicaciones-drogas-farmacos-etc.csv
2010,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),103,6285,clean/2010/intoxicaciones/enf-transmitidas-por-alimentos-e-t-a.csv
2010,talla para la edad (t/e),talla normal (t n),0,0,clean/2010/talla-para-la-edad-t-e/talla-normal-t-n.csv
2010,talla para la edad (t/e),talla baja (tb),0,0,clean/2010/talla-para-la-edad-t-e/talla-baja-tb.csv
2010,registro de eventos de notificacion inmediata,riada,13,64,clean/2010/registro-de-eventos-de-notificacion-inmediata/riada.csv
2010,registro de eventos de notificacion inmediata,helada/granizo/nevada,25,120,clean/2010/registro-de-eventos-de-notificacion-inmediata/helada-granizo-nevada.csv
2010,registro de eventos de notificacion inmediata,incendio,34,184,clean/2010/registro-de-eventos-de-notificacion-inmediata/incendio.csv
2010,registro de eventos de notificacion inmediata,deslizamiento,6,36,clean/2010/registro-de-eventos-de-notificacion-inmediata/deslizamiento.csv
2010,registro de eventos de notificacion inmediata,inundacion,18,100,clean/2010/registro-de-eventos-de-notificacion-inmediata/inundacion.csv
2010,registro de eventos de notificacion inmediata,otros de excepcion,11,56,clean/2010/registro-de-eventos-de-notificacion-inmediata/otros-de-excepcion.csv
2011,sospecha diagnostica,sarampion / rubeola,35,693,clean/2011/sospecha-diagnostica/sarampion-rubeola.csv
2011,sospecha diagnostica,tos ferina,8,203,clean/2011/sospecha-diagnostica/tos-ferina.csv
2011,sospecha diagnostica,difteria,4,147,clean/2011/sospecha-diagnostica/difteria.csv
2011,sospecha diagnostica,paralisis flacida aguda (polio),14,210,clean/2011/sospecha-diagnostica/paralisis-flacida-aguda-polio.csv
2011,sospecha diagnostica,fiebre amarilla,8,140,clean/2011/sospecha-diagnostica/fiebre-amarilla.csv
2011,sospecha diagnostica,dengue hemorragico,27,343,clean/2011/sospecha-diagnostica/dengue-hemorragico.csv
2011,sospecha diagnostica,dengue clasico,112,4802,clean/2011/sospecha-diagnostica/dengue-clasico.csv
2011,sospecha diagnostica,fiebre hemorragica boliviana,5,112,clean/2011/sospecha-diagnostica/fiebre-hemorragica-boliviana.csv
2011,sospecha diagnostica,peste,1,84,clean/2011/sospecha-diagnostica/peste.csv
2011,sospecha diagnostica,meningitis meningococica,4,112,clean/2011/sospecha-diagnostica/meningitis-meningococica.csv
2011,sospecha diagnostica,colera,2,98,clean/2011/sospecha-diagnostica/colera.csv
2011,sospecha diagnostica,enfermedad por hanta virus,11,259,clean/2011/sospecha-diagnostica/enfermedad-por-hanta-virus.csv
2011,sospecha diagnostica,rabia humana,4,126,clean/2011/sospecha-diagnostica/rabia-humana.csv
2011,sospecha diagnostica,influenza / pandemica,42,875,clean/2011/sospecha-diagnostica/influenza-pandemica.csv
2011,sospecha diagnostica,rabia canina,40,1043,clean/2011/sospecha-diagnostica/rabia-canina.csv
2011,sospecha diagnostica,leptospirosis,8,196,clean/2011/sospecha-diagnostica/leptospirosis.csv
2011,sospecha diagnostica,mordedura de serpiente,101,2513,clean/2011/sospecha-diagnostica/mordedura-de-serpiente.csv
2011,inmunoprevenibles,tetanos neonatal / adulto,9,330,clean/2011/inmunoprevenibles/tetanos-neonatal-adulto.csv
2011,inmunoprevenibles,hepatitis viral,96,6915,clean/2011/inmunoprevenibles/hepatitis-viral.csv
2011,inmunoprevenibles,parotiditis,131,6270,clean/2011/inmunoprevenibles/parotiditis.csv
2011,infecc. de transmision sexual,ulcera genital,132,6735,clean/2011/infecc-de-transmision-sexual/ulcera-genital.csv
2011,infecc. de transmision sexual,flujo uretral (vaginal),240,24375,clean/2011/infecc-de-transmision-sexual/flujo-uretral-vaginal.csv
2011,infecc. de transmision sexual,sida *,30,1365,clean/2011/infecc-de-transmision-sexual/sida.csv
2011,infecc. de transmision sexual,sifilis en la mujer embarazada,94,3885,clean/2011/infecc-de-transmision-sexual/sifilis-en-la-mujer-embarazada.csv
2011,infecc. de transmision sexual,vih mujer embarazada,30,1365,clean/2011/infecc-de-transmision-sexual/vih-mujer-embarazada.csv
2011,infecc. de transmision sexual,vih poblacion en general,51,2325,clean/2011/infecc-de-transmision-sexual/vih-poblacion-en-general.csv
2011,otras infecciones,enfermedad diarreica aguda,336,60090,clean/2011/otras-infecciones/enfermedad-diarreica-aguda.csv
2011,otras infecciones,ira sin neumonia,336,60225,clean/2011/otras-infecciones/ira-sin-neumonia.csv
2011,otras infecciones,neumonia,327,51105,clean/2011/otras-infecciones/neumonia.csv
2011,otras infecciones,malaria sospechosos,123,11370,clean/2011/otras-infecciones/malaria-sospechosos.csv
2011,otras infecciones,leishmaniasis sospechosos,68,5535,clean/2011/otras-infecciones/leishmaniasis-sospechosos.csv
2011,otras infecciones,"no de personas expuestas al virus rabico(mordida,",200,23220,clean/2011/otras-infecciones/no-de-personas-expuestas-al-virus-rabico-mordida.csv
2011,otras infecciones,chagas agudo,42,2565,clean/2011/otras-infecciones/chagas-agudo.csv
2011,otras infecciones,malaria confirmados,98,6750,clean/2011/otras-infecciones/malaria-confirmados.csv
2011,otras infecciones,leishmaniasis confirmados,74,4965,clean/2011/otras-infecciones/leishmaniasis-confirmados.csv
2011,tuberculosis y lepra,tuberculosis meningea,7,390,clean/2011/tuberculosis-y-lepra/tuberculosis-meningea.csv
2011,tuberculosis y lepra,lepra paucibacilar*,16,630,clean/2011/tuberculosis-y-lepra/lepra-paucibacilar.csv
2011,tuberculosis y lepra,lepra multibacilar *,16,660,clean/2011/tuberculosis-y-lepra/lepra-multibacilar.csv
2011,tuberculosis y lepra,rafa (leves y moderadas),43,1365,clean/2011/tuberculosis-y-lepra/rafa-leves-y-moderadas.csv
2011,tuberculosis y lepra,rafa (graves),8,300,clean/2011/tuberculosis-y-lepra/rafa-graves.csv
2011,"violencia, hechos de transito y accidentes",intrafamiliar/domestica,253,19995,clean/2011/violencia-hechos-de-transito-y-accidentes/intrafamiliar-domestica.csv
2011,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",230,19260,clean/2011/violencia-hechos-de-transito-y-accidentes/otras-violencias-accidentes-agresiones-leer-in.csv
