municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
SAN BENITO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,0,3,0,3,3
SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,2,1,0,2,2,4
SAN BUENA VENTURA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,0,0,0,1,0,1
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,1,0,0,1,1,2
SAN JULIAN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,2,5,2,5,7
SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,0,1,0,1,1
SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,2,1,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,12,15,0,0,12,15,27
SANTIAGO DE CALLAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,0,1,0,1
SANTIAGO DE HUARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,0,1,0,1,1
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,22,19,6,3,28,22,50
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,1,5,2,5,3,8
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,3,1,1,2,4,3,7
TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,3,2,3,2,5
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,0,2,0,2,2
TORO TORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,0,1,0,1,1
TOTORA(ORR),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,1,1,1,2
TRIGAL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,5,8,0,2,5,10,15
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,3,2,0,0,3,2,5
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,5,0,5,0,5
VACAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,0,2,0,2,2
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,1,0,0,0,1,1
VILA VILA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,0,1,0,1,1
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,1,0,1,0,2,2
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,2,4,2,2,4,6,10
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,1,1,3,2,4,6
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,4,0,0,1,4,5
VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,0,1,0,1
WALDO BALLIVIAN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,0,1,0,1
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,2,0,2,0,2
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,5,0,0,1,5,6
YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,1,1,1,2
YANACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,0,1,0,1
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,1,0,0,0,1,0,1
YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-09-01,0,0,1,0,1,0,1
ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
ANZALDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,1,1,1,2
AYO AYO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,1,1,1,2
AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,2,1,2,1,3
BATALLAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,5,3,5,3,8
CAIROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,3,1,3,1,4
CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,1,0,1,0,2,2
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,3,4,1,0,4,4,8
CAPINOTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,2,1,2,1,3
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,2,0,4,0,6,0,6
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,3,1,3,1,4
CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,1,0,0,0,1,0,1
CHUMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,30,27,3,2,33,29,62
COLLANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,8,1,8,1,9
COLPA BELGICA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,1,1,1,2
COLQUENCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,2,0,2,0,2
CORIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,1,2,0,0,1,2,3
COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,3,0,3,0,3
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,1,1,1,2
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,10,4,2,6,12,10,22
EL CHORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
EL PUENTE(TJA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,2,6,2,6,8
ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,1,0,5,1,6,1,7
EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,1,1,1,2
FILADELFIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
GENERAL SAAVEDRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,1,1,1,2
GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,1,0,6,3,7,3,10
HUACARETA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,3,0,3,3
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,11,2,11,2,13
ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,1,0,2,0,3,3
LA ASUNTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
LA GUARDIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,1,1,1,2
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,73,75,10,21,83,96,179
LAJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,3,0,3,3
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,4,8,1,8,5,13
LORETO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
MIZQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,1,0,1,2,2,2,4
MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,4,0,4,0,4
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,1,0,2,2,3,2,5
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,5,2,5,2,7
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,15,16,3,1,18,17,35
PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,3,0,1,0,4,0,4
PASORAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,12,4,12,4,16
PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,1,1,1,2
PAZÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
POCOATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
POROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,1,3,1,3,2,5
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,15,12,1,1,16,13,29
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,2,1,2,1,3
PUCARANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,2,0,2,0,2
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,2,0,2,0,2
PUERTO QUIJARRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,3,3,3,3,6
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,1,3,6,9,7,12,19
QUIME,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,1,1,4,3,5,4,9
RURRENABAQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,2,0,0,0,2,0,2
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,9,5,9,5,14
SAMAIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,1,1,1,2
SAN ANDRES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
SAN BENITO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,1,0,2,1,3,1,4
SAN JOAQUIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
SAN JOSE DE CHIQUITOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,3,5,3,5,8
SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
SAN PEDRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,2,1,2,1,3
SAN PEDRO DE TIQUINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,15,12,5,1,20,13,33
SANTA ROSA DEL SARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,1,1,1,2
SENA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,1,1,1,2
SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,16,27,4,3,20,30,50
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,3,1,3,4
TARATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,14,6,4,0,18,6,24
TEOPONTE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
TIPUANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,1,0,1,0,2,0,2
TOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,1,1,1,2
TOMINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
TORO TORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,2,0,2,2
TRIGAL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,6,5,2,1,8,6,14
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,1,0,0,0,1,1
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,1,1,1,2
VACAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,2,0,2,2
VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,1,0,0,0,1,0,1
VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,3,0,0,0,3,3
VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,5,2,5,2,7
VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,1,2,1,2,2,4
VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,1,0,1,1,2,1,3
VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
WALDO BALLIVIAN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,1,0,1,0,1
YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,2,3,0,0,2,3,5
YANACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,1,0,1,1
YOCALLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-10-01,0,0,0,2,0,2,2
ANZALDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,0,1,0,1
APOLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,1,0,0,0,1,1
AUCAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,1,1,5,1,6,7
CAIROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,0,1,0,1
"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,1,1,1,2
CALAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,2,0,2,0,2
CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,1,1,2,1,3,2,5
CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,1,2,1,0,2,2,4
CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,5,1,3,0,8,1,9
CHACARILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,1,1,1,2
CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,3,0,3,0,3
CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,1,0,1,1
CHARAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,2,0,0,0,2,2
CHIPAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,2,3,0,0,2,3,5
COBIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,3,0,0,0,3,0,3
COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,32,26,1,2,33,28,61
COLLANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,0,1,0,1
COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,1,4,1,4,2,6
COLPA BELGICA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,1,0,1,1
COLQUENCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,2,0,2,2
COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,0,1,0,1
COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,2,3,1,3,3,6
CORO CORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,0,1,0,1
COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,2,1,2,3
COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,1,1,1,2
CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,4,0,4,0,4
EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,11,6,4,10,15,16,31
EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,1,0,3,3,4,3,7
ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,2,0,2,0,2
FERNANDEZ ALONSO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,2,1,2,1,3
GENERAL SAAVEDRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,1,1,1,2
GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,1,1,3,3,4,4,8
HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,1,1,1,2
ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,2,1,2,1,3
LA ASUNTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,1,1,0,0,1,1,2
LA GUARDIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,2,0,2,2
LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,78,105,7,11,85,116,201
LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,1,3,2,3,3,6
LLICA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,1,0,1,1
MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,1,0,2,0,3,3
MAIRANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,0,1,0,1
MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,3,1,3,4
MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,9,9,9,9,18
ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,17,15,2,2,19,17,36
PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,3,1,3,4
POSTRER VALLE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,1,0,0,0,1,1
POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,18,13,2,2,20,15,35
PRESTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,1,0,1,1
PUCARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,2,1,2,1,3
PUCARANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,2,2,2,2,4
PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,1,0,0,0,1,0,1
PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,1,0,1,1
PUERTO SUAREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,1,0,1,0,2,0,2
PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,1,0,2,0,3,0,3
PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,2,1,2,1,3
PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,3,0,6,7,9,7,16
QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,8,6,8,6,14
QUIME,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,1,1,0,1,1,2
QUIRUSILLAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,3,0,3,0,3
RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,2,3,6,4,8,7,15
RURRENABAQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,1,0,0,0,1,1
SABAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,1,0,1,1
SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,3,1,3,4
SAMAIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,2,1,2,1,3
SAN AGUSTIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,0,1,0,1
SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,1,1,2,3,3,4,7
SAN JUAN DE YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,4,1,4,5
SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,2,0,0,3,2,3,5
SAN PEDRO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,0,1,0,1
SAN RAFAEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,19,13,1,0,20,13,33
SANTA ROSA DEL SARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,1,1,1,2
SANTIAGO DE HUARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,2,0,2,0,2
SIPE SIPE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,1,0,1,1
SORATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,1,1,1,2
SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,16,28,9,7,25,35,60
TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,1,1,1,2
TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,3,1,3,4
TARATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,1,0,1,1
TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,7,4,2,0,9,4,13
TIPUANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,1,0,0,0,1,1
TORO TORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,1,4,1,4,5
TRIGAL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,3,0,3,2,6,2,8
TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,1,0,0,0,1,1
UMALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,1,0,1,1
UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,2,0,2,2
UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2006-11-01,0,0,0,8,0,8,8
